날짜,avg_moo,avgY_moo,avg_baechoo,avgY_baechoo,avg_apple,avgY_apple,avg_scallion,avgY_scallion,avg_pear,avgY_pear,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압,태풍
2015-12-14,1375,1783,2175,2233,19843,21837,3447,2851,28678,30503,-,11.9,5.7,11.1,0.5,66.0,남동,8.6,1020.2,x
2015-12-15,1326,1785,2178,2280,20594,22001,3436,2849,28678,30552,-,13.8,1.0,13.2,0.5,42.0,북북서,10.1,1016.4,x
2015-12-16,1333,1783,2157,2308,20594,21895,3470,2851,28678,30617,-,7.6,-6.9,4.6,0.0,35.0,북서,18.0,1016.1,x
2015-12-17,1340,1578,2129,2285,20594,21738,3260,2832,27737,30536,-,3.8,-17.7,-0.1,0.0,19.0,북서,17.6,1025.3,x
2015-12-18,1333,1566,2148,2301,20594,21528,3250,2815,27737,30616,-,7.2,-9.6,4.3,0.0,29.0,북서,16.6,1030.5,x
2015-12-21,1324,1517,2123,2242,20594,21007,3194,2764,27780,30726,-,13.0,3.8,12.0,3.0,54.0,북서,11.9,1024.6,x
2015-12-22,1331,1622,2125,2284,20761,21001,3194,2753,27962,30787,-,13.8,0.0,13.8,0.0,39.0,서,5.8,1027.1,x
2015-12-23,1326,1611,2127,2286,20761,21080,3183,2741,27962,30841,-,11.9,6.7,11.0,2.0,71.0,북서,9.4,1019.6,x
2015-12-24,1351,1598,2147,2296,20761,21302,3273,2717,29208,30856,-,12.8,-1.1,11.7,0.0,38.0,북서,12.2,1016.7,x
2015-12-28,1359,1564,2160,2308,20761,21280,3252,2661,29335,30890,-,4.5,-15.4,0.8,0.0,22.0,북서,17.3,1029.6,x
2015-12-29,1355,1613,2202,2306,20761,21454,3296,2646,29335,30850,-,6.8,-18.9,4.1,0.0,14.0,서북서,14.4,1031.0,x
2015-12-30,1309,1630,2202,2066,20761,21899,3262,2630,29335,30806,-,8.9,-12.9,8.2,0.0,20.0,서,6.1,1028.2,x
2015-12-31,1306,1608,2183,1991,20153,22116,3359,2638,29217,30844,-,9.3,-6.9,6.9,0.0,31.0,북서,16.2,1028.3,x
2016-01-05,1315,1571,2266,3692,20153,22889,3417,2705,29522,31091,-,5.1,-9.8,2.9,0.0,33.0,서북서,9.4,1024.8,x
2016-01-06,1337,1549,2269,3703,20153,22979,3406,2705,29522,31095,-,8.0,-9.9,6.0,0.0,27.0,북북서,11.5,1021.5,x
2016-01-07,1279,1524,2271,2728,20153,23035,3343,2700,29322,31137,-,7.1,-11.6,4.2,0.0,25.0,북서,15.8,1021.7,x
2016-01-08,1251,1529,2242,2651,20416,22959,3322,2679,29322,31198,-,5.9,-12.1,2.5,0.0,26.0,북서,17.6,1020.8,x
2016-01-11,1270,1494,2307,2239,20416,23278,3310,2620,29371,31468,-,7.4,-20.2,4.8,0.0,12.0,서북서,14.0,1022.5,x
2016-01-12,1270,1470,2307,2205,20372,23122,3293,2604,29711,31534,-,6.6,-24.1,3.1,0.0,9.0,서북서,19.8,1019.8,x
2016-01-13,1269,1445,2318,2243,20122,23209,3266,2594,29796,31655,소낙눈 끝,2.0,-2.3,-4.0,0.5,73.0,북서,31.3,1020.8,x
2016-01-14,1315,1420,2280,2299,20696,23388,3230,2582,30320,31665,-,6.3,-9.6,4.3,0.0,31.0,북서,9.7,1021.0,x
2016-01-15,1315,1405,2280,2273,20962,23441,3211,2579,30320,31657,-,8.0,-8.9,5.9,0.0,29.0,서북서,11.9,1020.5,x
2016-01-18,1342,1358,2299,2264,20962,23703,3063,2601,30415,31843,-,5.3,-12.2,0.9,0.5,27.0,서북서,24.8,1008.5,x
2016-01-19,1336,1337,2313,2277,21648,23761,3061,2605,30570,31882,-,-0.1,-21.0,-5.6,0.0,19.0,북서,21.6,1015.9,x
2016-01-20,1336,1320,2354,2301,21733,23892,3077,2607,30570,31956,-,0.3,-18.9,-4.9,0.0,22.0,북서,20.2,1027.3,x
2016-01-21,1336,1306,2440,2292,21733,24294,3101,2600,30493,32086,-,1.2,-19.9,-2.5,0.0,19.0,북서,12.6,1024.5,x
2016-01-22,1345,1291,2448,2269,21517,24448,3075,2588,30379,32256,-,5.2,-24.0,1.6,0.0,10.0,북서,18.0,1027.2,x
2016-01-25,1424,1289,2476,2274,21517,24736,3158,2558,30428,32351,-,1.0,-16.8,-3.2,0.0,25.0,북서,15.1,1026.4,x
2016-01-26,1506,1292,2598,2170,21617,24651,3299,2558,30513,32415,-,6.9,-9.9,4.3,0.0,29.0,북서,13.3,1024.9,x
2016-01-27,1542,1301,2715,2176,21617,24451,3327,2572,30637,32398,-,9.3,-8.3,7.9,0.0,28.0,남,9.4,1029.3,x
2016-01-28,1688,1309,2730,2230,21928,24505,3807,2578,30644,32410,-,3.4,-5.0,1.6,0.2,54.0,서북서,6.8,1027.5,x
2016-01-29,1752,1302,2777,2312,21928,24708,3903,2580,30644,32317,-,5.2,3.3,2.9,15.0,88.0,북서,10.1,1021.7,x
2016-02-01,1811,1310,2881,2454,21654,24791,4162,2791,31128,32397,-,5.2,-14.2,1.5,0.0,23.0,서북서,18.4,1025.0,x
2016-02-02,1900,1311,2908,2454,21900,24883,4235,2821,30844,32308,-,4.9,-19.6,1.4,0.0,15.0,북서,16.6,1024.9,x
2016-02-03,1910,1307,2914,2371,22234,24912,4243,2839,30575,32083,-,6.3,-15.0,3.5,0.0,20.0,북서,14.0,1025.4,x
2016-02-04,2126,1306,2966,2374,22424,24839,4696,2855,30256,32074,-,6.7,-12.4,4.5,0.0,24.0,북서,10.8,1023.8,x
2016-02-05,2079,1305,3026,2369,22338,24885,4793,2867,30222,32130,-,8.5,-20.3,6.0,0.0,11.0,북서,15.8,1020.7,x
2016-02-11,1985,1278,3003,2408,21880,24812,4863,2913,29813,32016,-,14.3,-1.7,13.6,0.0,33.0,북동,11.5,1023.1,x
2016-02-12,1926,1272,3003,2449,21880,24904,4780,2919,30274,31971,-,12.3,11.6,11.4,8.5,96.0,동남동,10.1,1020.3,x
2016-02-15,1905,1297,3033,2470,21724,25180,4660,2946,30229,32059,-,2.5,-19.4,-1.8,0.0,18.0,북서,17.6,1018.0,x
2016-02-16,1879,1312,3047,2491,21392,25154,4699,2929,30229,32069,-,5.3,-11.7,2.0,0.0,28.0,서북서,15.8,1017.3,x
2016-02-17,1879,1328,3078,2450,21623,25255,4642,2918,30904,32095,-,7.6,-15.2,5.4,0.0,18.0,북서,11.9,1024.0,x
2016-02-18,1742,1341,3124,2401,21586,25280,4490,2907,30541,32033,-,10.4,-7.8,8.9,0.0,27.0,남서,11.5,1022.7,x
2016-02-19,1739,1353,3124,2382,21463,25310,4471,2893,30576,32056,-,14.2,-11.3,13.9,0.0,16.0,북서,8.3,1026.2,x
2016-02-22,1751,1358,3160,2718,21138,25067,4492,2865,30576,32147,-,10.7,-6.2,9.8,0.0,30.0,남동,7.9,1028.7,x
2016-02-23,1744,1359,3160,2760,21316,25040,4360,2853,30743,32172,-,12.3,-8.8,10.9,0.0,22.0,서북서,13.3,1025.7,x
2016-02-24,1733,1364,3145,2764,21249,24960,4311,2860,30946,32391,-,6.3,-7.0,3.3,0.0,38.0,북서,15.5,1029.9,x
2016-02-25,1721,1370,3147,2790,21218,24858,4317,2851,31317,32485,-,7.3,-15.5,5.0,0.0,18.0,북서,12.2,1033.1,x
2016-02-26,1712,1370,3147,2818,20842,24747,4270,2836,31317,32558,-,8.5,-3.3,7.3,0.0,43.0,북서,7.9,1029.0,x
2016-02-29,1729,1343,3169,2566,21009,27010,4279,2173,31108,29738,-,3.4,-10.6,-0.4,0.0,35.0,북서,15.8,1021.9,x
2016-03-02,1770,1331,3530,2894,20935,24706,4417,2813,31108,32483,-,13.2,-6.9,12.4,0.0,24.0,남,10.4,1024.8,x
2016-03-03,1827,1314,3672,2868,20983,24505,4406,2810,31158,32437,-,17.6,-2.1,17.4,0.0,26.0,남남서,14.0,1023.9,x
2016-03-04,1813,1292,3711,2870,20983,24444,4362,2790,31163,32459,-,11.7,11.6,11.7,23.0,100.0,서북서,3.6,1026.0,x
2016-03-07,1813,1266,3741,3034,21135,24491,4375,2774,31622,32234,-,17.1,3.7,17.1,0.0,41.0,서남서,8.3,1015.4,x
2016-03-08,1809,1261,3806,3032,21135,24440,4360,2767,31519,32185,-,9.6,-0.6,8.9,0.0,49.0,북북서,6.5,1020.5,x
2016-03-09,1825,1259,3878,3034,21135,24354,4364,2772,31669,32107,-,11.6,0.3,11.3,8.0,46.0,동남동,6.1,1018.2,x
2016-03-10,1915,1263,3930,3035,21189,24404,3955,2778,31888,32061,-,9.3,-12.5,7.3,0.0,20.0,북서,13.0,1021.5,x
2016-03-11,1928,1266,3924,3001,21027,24258,4145,2773,31755,31981,-,7.5,-10.8,5.2,0.0,26.0,서북서,12.2,1022.9,x
2016-03-14,1934,1272,3808,3078,20719,24035,4178,2761,31401,31801,-,12.6,-2.1,11.3,0.0,36.0,북서,13.7,1018.8,x
2016-03-15,1918,1289,3821,3078,20719,24096,4156,2785,31401,31847,-,12.2,-3.6,9.9,0.0,33.0,남남동,22.7,1022.4,x
2016-03-16,1918,1307,3821,3027,20648,24218,4149,2805,31401,31911,-,17.9,-3.5,17.9,0.0,23.0,남서,8.6,1020.3,x
2016-03-17,1931,1315,3803,3003,20981,23991,4095,2821,31398,31855,-,17.7,4.6,17.3,0.0,42.0,남남동,16.9,1020.1,x
2016-03-18,1921,1325,3851,3006,20981,23960,4095,2832,31532,31754,-,13.5,13.4,13.1,23.5,100.0,동남동,8.3,1011.2,x
2016-03-21,1915,1335,3985,2994,20813,23713,4074,2856,31591,31647,-,14.7,4.0,13.4,0.0,49.0,남,18.7,1023.6,x
2016-03-22,1844,1333,3905,3010,20813,23582,3803,2847,31591,31659,-,17.8,4.0,17.7,0.0,40.0,남남동,12.6,1016.3,x
2016-03-23,1892,1329,3995,3016,20813,23564,3866,2837,31591,31688,-,16.4,4.0,15.6,0.0,44.0,남,18.0,1016.3,x
