,날짜,평균,평년,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압,태풍,태풍영향8,태풍영향10,태풍영향12,태풍영향14,태풍영향16,태풍영향18,태풍영향20
1047,2019-06-07,1560,1813,-,20.4,19.5,68.0,23.0,95.0,정온,0.7,1000.0,0,x,x,x,x,x,x,x
1048,2019-06-10,1560,1811,-,24.0,13.5,71.0,0.0,52.0,서북서,4.7,1006.7,0,x,x,x,x,x,x,x
1049,2019-06-11,1560,1819,-,24.2,15.4,72.0,0.0,58.0,남,11.5,1008.8,0,x,x,x,x,x,x,x
1050,2019-06-12,1543,1820,-,24.9,16.0,72.0,0.0,58.0,남남동,13.3,1011.0,0,x,x,x,x,x,x,x
1051,2019-06-13,1677,1812,-,27.5,16.4,75.0,0.0,51.0,남남동,9.4,1010.3,0,x,x,x,x,x,x,x
1052,2019-06-14,1669,1785,-,20.4,17.2,68.0,0.1,82.0,북서,10.8,1005.6,0,x,x,x,x,x,x,x
1053,2019-06-17,1666,1770,-,26.1,18.2,75.0,0.0,62.0,남남서,10.8,1012.1,0,x,x,x,x,x,x,x
1054,2019-06-18,1670,1770,-,26.2,19.3,75.0,0.1,66.0,서북서,8.3,1010.5,0,x,x,x,x,x,x,x
1055,2019-06-19,1669,1768,-,28.1,19.0,77.0,0.0,58.0,남,14.8,1006.2,0,x,x,x,x,x,x,x
1056,2019-06-20,1658,1764,-,30.1,19.7,79.0,0.0,54.0,남남서,12.6,1006.4,0,x,x,x,x,x,x,x
1057,2019-06-21,1658,1763,-,29.3,19.6,78.0,0.0,56.0,남남동,14.8,1004.2,0,x,x,x,x,x,x,x
1058,2019-06-24,1658,1747,-,23.8,16.8,72.0,0.0,65.0,남남동,15.1,1014.0,0,x,x,x,x,x,x,x
1059,2019-06-25,1658,1736,-,26.3,19.1,75.0,0.0,65.0,남,14.0,1015.6,0,x,x,x,x,x,x,x
1060,2019-06-26,1661,1722,-,19.1,18.2,66.0,26.0,95.0,정온,1.4,1011.0,0,x,x,x,x,x,x,x
1061,2019-06-27,1623,1716,-,25.3,23.3,76.0,25.5,89.0,남남동,5.8,1000.4,0,x,x,x,x,x,x,x
1062,2019-06-28,1622,1698,-,25.9,20.6,76.0,0.0,73.0,남동,11.2,1003.5,0,x,x,x,x,x,x,x
1063,2019-07-01,1625,1705,-,25.9,22.9,77.0,0.1,84.0,남남동,5.8,1006.4,0,x,x,x,x,x,x,x
1064,2019-07-02,1625,1712,-,29.5,21.1,79.0,0.0,61.0,남남서,9.7,1008.6,0,x,x,x,x,x,x,x
1065,2019-07-03,1625,1721,-,26.1,21.3,76.0,0.0,75.0,남동,9.0,1007.6,0,x,x,x,x,x,x,x
1066,2019-07-04,1609,1728,-,29.1,20.5,79.0,0.0,60.0,남남동,16.9,1006.0,0,x,x,x,x,x,x,x
1067,2019-07-05,1609,1733,-,30.0,21.3,80.0,0.0,60.0,남남동,11.2,1003.2,0,x,x,x,x,x,x,x
1068,2019-07-08,1623,1755,-,28.5,18.5,77.0,0.1,55.0,동남동,8.6,1006.4,0,x,x,x,x,x,x,x
1069,2019-07-09,1623,1762,-,24.5,18.1,73.0,0.0,68.0,동,4.7,1006.8,0,x,x,x,x,x,x,x
1070,2019-07-10,1628,1761,-,22.5,20.0,71.0,0.2,86.0,서북서,7.6,1005.9,0,x,x,x,x,x,x,x
1071,2019-07-11,1630,1756,-,27.9,22.1,78.0,6.0,71.0,동남동,6.5,1002.9,0,x,x,x,x,x,x,x
1072,2019-07-12,1636,1756,-,28.5,18.8,77.0,0.0,56.0,북서,6.1,1006.0,0,x,x,x,x,x,x,x
1073,2019-07-15,1622,1760,-,26.8,20.8,77.0,0.0,70.0,남동,13.0,1008.5,0,x,x,x,x,x,x,x
1074,2019-07-16,1607,1759,-,27.8,20.3,77.0,0.0,64.0,남동,9.4,1011.6,3000,o,o,o,o,o,o,o
1075,2019-07-17,1599,1771,-,28.9,19.2,78.0,0.0,56.0,남동,12.2,1012.7,3000,o,o,o,o,o,o,o
1076,2019-07-18,1615,1801,-,23.0,21.6,73.0,45.5,92.0,남동,8.6,1010.9,3000,o,o,o,o,o,o,o
1077,2019-07-19,1615,1814,-,23.8,23.1,74.0,41.5,96.0,북북서,2.9,1008.2,3000,o,o,o,o,o,o,o
1078,2019-07-22,1622,1865,-,32.5,25.3,84.0,0.0,66.0,남남서,8.6,1006.3,0,o,o,o,o,o,o,o
1079,2019-07-23,1630,1860,-,32.3,25.1,84.0,0.0,66.0,서남서,10.4,1005.5,0,o,o,o,o,o,o,o
1080,2019-07-24,1624,1883,-,30.7,23.1,81.0,0.0,64.0,서남서,12.6,1005.8,0,o,o,o,o,o,o,o
1081,2019-07-25,1562,1898,-,27.3,24.9,79.0,0.2,87.0,남남서,8.6,1007.3,0,o,o,o,o,o,o,o
1082,2019-07-26,1634,1903,-,26.2,25.3,79.0,0.5,95.0,남,6.8,1006.7,0,o,o,o,o,o,o,o
1083,2019-07-29,1599,1899,-,31.9,24.7,84.0,1.0,66.0,남서,12.2,1011.0,0,o,o,o,o,o,o,o
1084,2019-07-30,1576,1908,-,32.0,24.3,83.0,0.0,64.0,서남서,16.6,1009.9,0,o,o,o,o,o,o,o
1085,2019-07-31,1572,1899,-,32.9,24.3,84.0,0.0,61.0,남서,14.0,1011.4,0,o,o,o,o,o,o,o
1086,2019-08-01,1531,2311,-,32.6,24.8,84.0,0.0,64.0,남남동,16.6,1012.0,0,x,o,o,o,o,o,o
1087,2019-08-02,1533,2352,-,34.5,26.1,87.0,0.0,62.0,남,11.2,1010.8,0,x,o,o,o,o,o,o
1088,2019-08-05,1547,2194,-,35.1,25.2,86.0,0.0,57.0,남남동,10.1,1009.0,3000,o,o,o,o,o,o,o
1089,2019-08-06,1526,2215,-,28.3,22.9,79.0,0.0,73.0,북북서,8.6,1004.6,3000,o,o,o,o,o,o,o
1090,2019-08-07,1542,2224,-,31.2,25.5,84.0,0.5,72.0,남남동,18.7,1007.3,3000,o,o,o,o,o,o,o
1091,2019-08-08,1570,2280,-,34.4,25.2,86.0,0.0,59.0,남,11.9,1008.4,3000,o,o,o,o,o,o,o
1092,2019-08-09,1575,2158,-,33.7,24.8,85.0,0.0,60.0,남남동,11.5,1007.5,3000,o,o,o,o,o,o,o
1093,2019-08-12,1567,2272,-,32.4,25.4,84.0,0.0,67.0,남남동,14.0,1002.9,3000,o,o,o,o,o,o,o
1094,2019-08-13,1571,2145,-,33.2,23.8,84.0,0.0,58.0,북북동,6.8,1001.7,3000,o,o,o,o,o,o,o
1095,2019-08-14,1565,2113,-,32.4,23.9,83.0,0.0,61.0,서북서,7.2,998.2,3000,o,o,o,o,o,o,o
1096,2019-08-16,1556,2108,-,29.9,23.0,81.0,0.0,67.0,서북서,8.3,996.1,3000,o,o,o,o,o,o,o
1097,2019-08-19,1546,2077,-,30.7,23.6,82.0,0.0,66.0,남,13.3,1009.0,0,o,o,o,o,o,o,o
1098,2019-08-20,1542,2094,-,29.6,21.0,79.0,0.0,60.0,동북동,5.4,1009.9,0,o,o,o,o,o,o,o
1099,2019-08-21,1553,2091,-,29.8,24.6,82.0,0.3,74.0,남서,5.0,1009.4,0,o,o,o,o,o,o,o
1100,2019-08-22,1581,2115,-,26.6,24.8,79.0,31.0,90.0,서,9.4,1005.2,0,o,o,o,o,o,o,o
1101,2019-08-23,1589,2132,흐림,28.7,20.4,78.0,0.0,61.0,서,8.3,1009.2,0,o,o,o,o,o,o,o
1102,2019-08-26,1602,2176,구름많음,28.7,21.7,79.0,0.0,66.0,남남서,11.2,1012.9,0,o,o,o,o,o,o,o
1103,2019-08-27,1602,2171,-,22.8,21.9,73.0,6.0,95.0,북서,7.9,1007.4,0,o,o,o,o,o,o,o
1104,2019-08-28,1602,2161,-,27.5,22.4,78.0,1.0,74.0,북서,4.0,1007.9,0,o,o,o,o,o,o,o
1105,2019-08-29,1660,2173,-,24.2,22.6,75.0,2.5,91.0,동,4.0,1007.2,0,x,o,o,o,o,o,o
1106,2019-08-30,1653,2196,구름많음,29.9,18.9,78.0,0.0,52.0,서북서,9.4,1008.7,0,x,o,o,o,o,o,o
1107,2019-09-02,1665,2283,-,22.1,21.5,72.0,14.5,97.0,서,4.3,1016.9,3000,o,o,o,o,o,o,o
1108,2019-09-03,1619,2262,-,26.1,23.1,77.0,6.5,84.0,서북서,4.7,1015.6,3000,o,o,o,o,o,o,o
1109,2019-09-04,1654,2265,-,26.8,23.2,78.0,1.0,81.0,남,13.3,1013.9,3000,o,o,o,o,o,o,o
1110,2019-09-05,1797,2265,구름많음,29.6,24.0,81.0,0.0,72.0,남남동,13.7,1012.2,3000,o,o,o,o,o,o,o
1111,2019-09-06,1856,2271,-,29.2,24.3,81.0,0.0,75.0,동남동,13.7,1008.9,3000,o,o,o,o,o,o,o
1112,2019-09-09,1978,2263,-,31.4,23.2,82.0,0.0,62.0,남동,16.6,1009.8,0,o,o,o,o,o,o,o
1113,2019-09-10,2021,2237,-,29.1,24.6,81.0,0.0,77.0,남남동,11.5,1013.6,0,o,o,o,o,o,o,o
1114,2019-09-11,2053,2218,흐림,27.5,23.9,79.0,0.0,81.0,남동,10.1,1014.1,0,o,o,o,o,o,o,o
1115,2019-09-16,2171,2142,-,28.5,17.9,77.0,0.0,53.0,서남서,4.3,1009.6,0,o,o,o,o,o,o,o
1116,2019-09-17,2161,2152,-,29.4,13.5,76.0,0.0,38.0,북서,5.4,1013.9,0,o,o,o,o,o,o,o
1117,2019-09-18,2164,2143,-,31.2,9.9,76.0,0.0,27.0,서북서,9.0,1013.7,0,o,o,o,o,o,o,o
1118,2019-09-19,1970,2146,-,25.1,12.3,71.0,0.0,45.0,남동,10.4,1017.4,3000,o,o,o,o,o,o,o
1119,2019-09-20,2020,2172,-,26.3,14.7,73.0,0.0,49.0,남남동,6.8,1016.2,3000,o,o,o,o,o,o,o
1120,2019-09-23,2075,2184,-,20.7,16.3,68.0,0.5,76.0,남남동,3.2,1015.0,3000,o,o,o,o,o,o,o
1121,2019-09-24,2063,2176,맑음,25.6,15.3,73.0,0.0,53.0,서,5.0,1017.7,0,o,o,o,o,o,o,o
1122,2019-09-25,2010,2178,구름많음,25.3,15.6,73.0,0.0,55.0,남동,15.1,1020.9,0,o,o,o,o,o,o,o
1123,2019-09-26,2026,2156,-,27.2,17.6,75.0,0.0,56.0,남동,8.3,1022.9,0,o,o,o,o,o,o,o
1124,2019-09-27,2034,2175,-,26.1,19.9,75.0,0.0,69.0,남동,13.0,1021.9,0,o,o,o,o,o,o,o
1125,2019-09-30,2068,2126,구름많음,29.3,22.7,80.0,0.0,68.0,남남동,11.9,1016.4,3000,o,o,o,o,o,o,o
1126,2019-10-01,2086,2129,-,23.4,22.0,23.4,9.0,92.0,서북서,6.8,1020.2,3000,o,o,o,o,o,o,o
1127,2019-10-02,2177,2123,-,23.4,22.3,23.4,27.5,94.0,동남동,9.7,1011.4,3000,o,o,o,o,o,o,o
1128,2019-10-04,2422,2124,-,26.4,18.2,26.4,0.0,61.0,남남동,14.0,1013.5,0,o,o,o,o,o,o,o
1129,2019-10-07,2567,2147,-,20.4,14.9,20.4,0.0,71.0,남남동,7.2,1016.5,0,o,o,o,o,o,o,o
1130,2019-10-08,2628,2169,-,23.2,12.4,23.2,0.0,51.0,서북서,13.3,1016.1,0,o,o,o,o,o,o,o
1131,2019-10-10,2777,2150,-,24.2,9.7,24.2,0.0,40.0,북서,9.7,1014.0,0,o,o,o,o,o,o,o
1132,2019-10-11,2776,2125,-,27.6,13.1,27.6,0.0,41.0,동남동,4.3,1012.1,0,o,o,o,o,o,o,o
1133,2019-10-14,2791,2023,-,23.8,11.4,23.8,0.0,46.0,서북서,13.3,1021.6,0,o,o,o,o,o,o,o
1134,2019-10-15,2805,2000,-,19.0,10.2,19.0,0.0,57.0,북북동,4.7,1027.9,0,o,o,o,o,o,o,o
1135,2019-10-16,2818,1958,-,21.0,9.5,21.0,0.0,48.0,서남서,9.0,1025.0,0,o,o,o,o,o,o,o
1136,2019-10-17,2814,1924,-,19.4,12.8,19.4,0.0,66.0,북서,9.4,1023.8,0,x,o,o,o,o,o,o
1137,2019-10-18,2813,1901,-,15.6,14.6,15.5,14.0,94.0,북북서,8.6,1020.0,0,x,o,o,o,o,o,o
1138,2019-10-21,2842,1902,맑음,24.6,11.5,24.6,0.0,44.0,남,5.4,1016.5,0,x,x,o,o,o,o,o
1139,2019-10-22,2842,1909,-,23.0,14.2,23.0,0.0,58.0,남서,5.4,1016.2,0,x,x,o,o,o,o,o
1140,2019-10-23,2841,1904,-,20.8,14.2,20.8,0.0,66.0,남서,5.8,1016.8,0,x,x,x,o,o,o,o
1141,2019-10-24,2869,1903,-,20.9,15.4,20.9,0.0,71.0,북북서,7.2,1015.9,0,x,x,x,o,o,o,o
1142,2019-10-25,2866,1768,-,24.4,13.5,24.4,0.0,51.0,북서,11.5,1015.1,0,x,x,x,x,o,o,o
1143,2019-10-28,2858,1800,-,20.3,5.1,20.3,0.0,37.0,남서,12.2,1016.5,0,x,x,x,x,o,o,o
1144,2019-10-29,2862,1851,-,20.2,7.8,20.2,0.0,45.0,북서,8.3,1014.4,0,x,x,x,x,x,o,o
1145,2019-10-30,2858,1881,-,20.0,2.7,20.0,0.0,32.0,서북서,11.2,1020.0,0,x,x,x,x,x,o,o
1146,2019-10-31,2920,1824,-,21.0,5.7,21.0,0.0,37.0,북서,12.6,1019.6,0,x,x,x,x,x,x,o
1147,2019-11-01,2838,1577,-,23.0,7.9,23.0,0.0,38.0,서북서,15.8,1019.8,0,x,x,x,x,x,x,o
1148,2019-11-04,2737,1530,-,18.2,8.4,18.2,0.0,53.0,남남서,2.9,1021.8,0,x,x,x,x,x,x,x
1149,2019-11-05,2726,1590,맑음,19.9,6.2,19.9,0.0,41.0,서북서,13.3,1017.8,0,x,x,x,x,x,x,x
1150,2019-11-06,2728,1587,-,17.8,3.2,17.8,0.0,38.0,남서,8.6,1015.2,0,x,x,x,x,x,x,x
1151,2019-11-07,2736,1569,-,18.6,5.4,18.5,0.0,42.0,서북서,15.1,1015.3,0,x,x,x,x,x,x,x
1152,2019-11-08,2680,1574,-,18.0,4.1,18.0,0.0,40.0,북서,12.6,1017.9,0,x,x,x,x,x,x,x
1153,2019-11-11,2620,1623,-,19.0,6.7,18.7,0.0,45.0,서북서,20.5,1009.9,0,x,x,x,x,x,x,x
1154,2019-11-12,2558,1609,-,19.0,3.5,19.0,0.0,36.0,남서,6.1,1020.5,0,x,x,x,x,x,x,x
1155,2019-11-13,2562,1585,-,15.4,4.7,14.8,0.0,49.0,서북서,12.2,1016.1,0,x,x,x,x,x,x,x
1156,2019-11-14,2555,1555,-,9.7,-9.9,6.9,0.0,24.0,북서,20.5,1023.0,0,x,x,x,x,x,x,x
1157,2019-11-15,2535,1547,-,17.1,1.0,17.1,0.0,34.0,남남동,4.3,1019.4,0,x,x,x,x,x,x,x
1158,2019-11-18,2538,1527,-,14.1,5.9,13.8,14.5,58.0,북서,8.3,1015.5,0,x,x,x,x,x,x,x
1159,2019-11-19,2503,1524,-,8.4,-4.1,6.8,0.0,41.0,북북서,9.7,1023.4,0,x,x,x,x,x,x,x
1160,2019-11-20,2511,1523,-,10.7,-6.6,8.8,0.0,29.0,북서,14.4,1029.0,0,x,x,x,x,x,x,x
1161,2019-11-21,2508,1523,-,15.1,-1.5,14.7,0.0,32.0,서,10.1,1030.0,0,x,x,x,x,x,x,x
1162,2019-11-22,2556,1524,-,18.6,6.7,18.6,0.0,46.0,동,6.5,1026.4,0,x,x,x,x,x,x,x
1163,2019-11-25,2533,1527,-,14.4,6.2,14.1,0.0,58.0,서북서,8.6,1025.7,0,x,x,x,x,x,x,x
1164,2019-11-26,2533,1529,-,,,,,,-,,,0,x,x,x,x,x,x,x
1165,2019-11-27,2522,1525,-,,,,,,-,,,0,x,x,x,x,x,x,x
1166,2019-11-28,2504,1521,-,,,,,,-,,,0,x,x,x,x,x,x,x
1167,2019-11-29,2504,1517,-,,,,,,-,,,0,x,x,x,x,x,x,x
1168,2019-12-02,2526,1522,-,,,,,,-,,,0,x,x,x,x,x,x,x
1169,2019-12-03,2546,1527,-,,,,,,-,,,0,x,x,x,x,x,x,x
1170,2019-12-04,2554,1531,-,,,,,,-,,,0,x,x,x,x,x,x,x
1171,2019-12-05,2556,1533,-,,,,,,-,,,0,x,x,x,x,x,x,x
1172,2019-12-09,2583,1575,-,12.1,-4.1,11.2,0.0,32.0,북서,9.4,1023.5,0,x,x,x,x,x,x,x
1173,2019-12-10,2678,1589,-,16.5,5.1,16.5,0.0,47.0,서북서,7.9,1020.1,0,x,x,x,x,x,x,x
1174,2019-12-11,2764,1680,-,17.6,5.8,17.4,0.0,46.0,서남서,13.7,1014.2,0,x,x,x,x,x,x,x
1175,2019-12-12,2866,1714,-,8.4,-11.5,6.8,0.0,23.0,북서,9.4,1027.4,0,x,x,x,x,x,x,x
1176,2019-12-13,2911,1750,-,9.6,-6.7,8.5,0.0,31.0,서북서,8.3,1027.2,0,x,x,x,x,x,x,x
1177,2019-12-16,2972,2042,-,16.1,4.7,16.1,0.0,47.0,남남서,7.6,1023.0,0,x,x,x,x,x,x,x
1178,2019-12-17,2992,1861,-,14.8,8.9,14.8,0.0,68.0,서,5.8,1012.7,0,x,x,x,x,x,x,x
1179,2019-12-18,3021,1856,-,13.8,-3.0,12.7,0.0,31.0,서북서,14.4,1019.9,0,x,x,x,x,x,x,x
1180,2019-12-19,3055,1854,-,11.2,-11.6,9.3,0.0,19.0,북서,15.8,1020.7,0,x,x,x,x,x,x,x
1181,2019-12-20,3049,1817,-,9.0,-4.5,7.2,0.0,38.0,북서,11.5,1027.4,0,x,x,x,x,x,x,x
1182,2019-12-23,3082,1609,-,12.0,-0.2,10.7,0.0,43.0,북서,12.2,1019.8,0,x,x,x,x,x,x,x
1183,2019-12-24,3073,1618,-,10.9,-0.5,9.2,0.0,45.0,서북서,13.3,1025.4,0,x,x,x,x,x,x,x
1184,2019-12-26,3068,1596,-,6.1,0.6,3.0,0.0,68.0,북서,15.8,1012.9,0,x,x,x,x,x,x,x
1185,2019-12-27,3022,1582,-,8.1,-12.3,5.4,0.0,22.0,북서,16.2,1022.1,0,x,x,x,x,x,x,x
1186,2019-12-30,2987,1480,-,13.3,7.5,12.5,1.0,68.0,북서,10.4,1019.7,0,x,x,x,x,x,x,x
1187,2019-12-31,3023,1473,-,2.5,-18.2,-1.9,0.0,20.0,서북서,18.7,1031.1,0,x,x,x,x,x,x,x
