날짜,avg_moo,avgY_moo,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
2011-06-10,1306,1493,23.9,20.8,73.0,83.0,4.7,1004.7
2011-06-13,1282,1515,25.7,20.2,75.0,72.0,16.2,1004.9
2011-06-14,1282,1520,24.1,18.5,73.0,71.0,15.5,1009.9
2011-06-15,1304,1528,26.0,18.9,75.0,65.0,10.4,1009.9
2011-06-16,1260,1529,28.3,16.5,76.0,49.0,10.4,1007.4
2011-06-17,1267,1532,27.8,18.4,76.0,57.0,13.3,1010.1
2011-06-20,1281,1560,25.3,19.1,74.0,69.0,14.0,1008.3
2011-06-21,1272,1570,29.2,20.3,79.0,59.0,20.5,1009.7
2011-06-22,1259,1592,23.6,22.7,74.0,95.0,4.7,1008.4
2011-06-23,1257,1611,27.3,23.3,78.0,79.0,16.9,1004.6
2011-06-24,1266,1609,26.7,24.1,78.0,86.0,12.2,1006.1
2011-06-27,1249,1624,26.8,20.3,76.0,68.0,14.8,1007.3
2011-06-28,1231,1624,26.1,22.7,77.0,82.0,10.1,1011.8
2011-06-29,1227,1584,29.8,23.9,81.0,71.0,16.6,1013.2
2011-06-30,1232,1584,29.1,23.7,80.0,73.0,15.1,1011.8
2011-07-01,1217,1587,33.4,22.5,83.0,53.0,10.4,1005.0
2011-07-04,1241,1619,32.4,21.8,82.0,54.0,15.1,999.6
2011-07-05,1245,1613,31.2,18.1,79.0,46.0,2.5,1003.0
2011-07-06,1259,1629,22.3,19.2,71.0,83.0,7.2,1001.7
2011-07-07,1291,1632,27.0,23.8,78.0,83.0,8.6,1002.4
2011-07-08,1306,1633,27.7,25.1,80.0,86.0,14.0,1007.3
2011-07-11,1301,1641,31.5,23.0,82.0,61.0,12.6,1012.7
2011-07-12,1301,1642,31.0,24.6,83.0,69.0,12.6,1012.9
2011-07-13,1327,1651,27.3,24.9,79.0,87.0,10.1,1011.5
2011-07-14,1461,1675,29.6,24.0,81.0,72.0,20.2,1011.8
2011-07-15,1519,1685,29.0,25.4,81.0,81.0,11.2,1011.9
2011-07-18,1572,1726,32.8,22.5,83.0,55.0,7.2,1002.9
2011-07-19,1572,1750,32.9,21.0,82.0,50.0,8.6,993.6
2011-07-20,1568,1778,33.8,19.8,82.0,44.0,7.9,1000.1
2011-07-21,1740,1797,28.7,18.4,77.0,54.0,15.8,1006.4
2011-07-22,1756,1813,26.7,18.8,75.0,62.0,10.1,1008.2
2011-07-25,1973,1809,30.1,20.9,80.0,58.0,11.2,1011.5
2011-07-26,1994,1829,29.2,24.3,81.0,75.0,15.8,1012.8
2011-07-27,2075,1897,26.0,24.2,78.0,90.0,5.4,1013.5
2011-07-28,2568,1911,31.7,25.0,84.0,68.0,15.8,1012.1
2011-07-29,2486,1927,32.5,24.5,84.0,63.0,14.0,1007.8
2011-08-01,2802,1880,28.7,24.6,81.0,79.0,11.5,1007.8
2011-08-02,2932,1911,28.9,26.1,82.0,85.0,2.2,1009.9
2011-08-03,2980,1930,33.0,25.2,85.0,64.0,15.8,1008.4
2011-08-04,3026,1982,33.4,24.0,84.0,58.0,13.3,1007.8
2011-08-05,3038,1957,33.1,23.4,84.0,57.0,11.5,1007.2
2011-08-08,3298,1892,29.4,23.3,80.0,70.0,10.4,1008.6
2011-08-09,3250,1901,30.8,24.6,83.0,70.0,17.6,1010.2
2011-08-10,3323,1896,32.3,25.3,84.0,67.0,8.3,1010.2
2011-08-11,3498,1938,32.5,23.1,83.0,58.0,11.2,1007.5
2011-08-12,3611,1946,32.4,24.4,84.0,63.0,15.8,1006.7
2011-08-16,3640,1895,29.9,24.9,82.0,75.0,13.3,1005.8
2011-08-17,3702,1935,30.7,25.2,83.0,73.0,7.9,1004.3
2011-08-18,3797,1774,28.8,24.7,81.0,79.0,15.1,1005.8
2011-08-19,3909,1795,24.7,21.4,75.0,82.0,0.4,1012.1
2011-08-22,3977,1880,24.5,22.1,75.0,87.0,5.0,1010.9
2011-08-23,3964,1887,24.1,21.4,74.0,85.0,2.9,1009.3
2011-08-24,3906,1928,27.2,21.0,77.0,69.0,3.6,1011.8
2011-08-25,3905,1936,28.1,21.1,78.0,66.0,4.0,1014.1
2011-08-26,3968,1976,29.0,22.2,79.0,67.0,7.9,1015.8
2011-08-29,3736,2007,32.9,24.0,84.0,60.0,8.6,1012.0
2011-08-30,3707,1992,31.0,23.3,82.0,64.0,7.6,1008.7
2011-08-31,3720,1977,33.5,17.2,81.0,38.0,8.3,1005.3
2011-09-01,3524,1962,33.0,23.0,83.0,56.0,16.9,1003.0
2011-09-02,3418,1956,26.7,22.9,78.0,80.0,8.3,1002.0
2011-09-05,3434,1983,28.5,16.7,76.0,49.0,6.8,1004.8
2011-09-06,3418,1989,28.4,20.4,78.0,62.0,13.0,1005.0
2011-09-07,3424,1999,30.2,17.9,78.0,48.0,12.2,1006.3
2011-09-08,3440,1995,28.5,19.4,77.0,58.0,14.0,1011.0
2011-09-09,3307,1994,28.3,20.3,78.0,62.0,5.8,1015.5
2011-09-14,3519,1972,32.7,20.9,82.0,50.0,12.6,1012.6
2011-09-15,3413,1979,33.8,22.5,84.0,52.0,10.4,1011.1
2011-09-16,3493,2000,32.1,22.7,82.0,58.0,15.1,1007.1
2011-09-19,3229,2065,22.5,11.5,69.0,50.0,9.4,1015.1
2011-09-20,3164,2081,20.7,13.3,67.0,63.0,10.1,1010.6
2011-09-21,2801,2087,24.9,9.9,71.0,39.0,4.7,1006.3
2011-09-22,2567,2084,25.1,4.7,69.0,27.0,11.2,1011.3
2011-09-23,2329,2080,27.3,9.6,73.0,33.0,9.4,1014.2
2011-09-26,2171,2099,27.4,9.2,73.0,32.0,12.6,1019.0
2011-09-27,2108,2112,28.7,15.2,76.0,44.0,10.4,1017.9
2011-09-28,2016,2144,25.7,15.6,73.0,54.0,5.4,1018.1
2011-09-29,2165,2111,21.3,19.7,70.0,91.0,4.3,1011.3
2011-09-30,2082,2119,24.5,5.2,69.0,29.0,17.3,1014.2
2011-10-04,1936,2148,23.5,7.5,23.5,36.0,11.9,1021.0
2011-10-05,1864,2195,23.5,10.5,23.5,44.0,6.8,1014.2
2011-10-06,1612,2203,24.6,8.5,24.6,36.0,13.7,1012.7
2011-10-07,1589,2199,24.8,6.9,24.8,32.0,5.4,1018.8
2011-10-10,1593,2155,27.8,7.0,27.8,27.0,7.9,1019.5
2011-10-11,1581,2153,26.9,10.9,26.9,37.0,7.2,1017.6
2011-10-12,1571,2146,25.1,13.3,25.1,48.0,13.7,1016.4
2011-10-13,1477,2124,27.4,10.5,27.4,35.0,3.2,1014.0
2011-10-14,1623,2120,16.9,14.8,16.9,88.0,7.6,1010.4
2011-10-17,1633,2143,21.1,2.8,21.1,30.0,14.0,1017.4
2011-10-18,1621,2149,21.6,5.4,21.6,35.0,4.3,1023.6
2011-10-19,1626,2249,22.1,10.2,22.1,47.0,5.0,1024.2
2011-10-20,1589,2277,24.8,12.7,24.8,47.0,6.5,1022.1
2011-10-21,1596,2184,20.7,16.5,20.7,77.0,4.7,1017.4
2011-10-24,1543,1992,17.3,13.0,17.3,76.0,1.4,1015.5
2011-10-25,1503,1915,15.5,-6.1,14.6,22.0,16.6,1021.4
2011-10-26,1580,1874,17.5,7.2,17.5,51.0,4.0,1023.9
2011-10-27,1514,1850,21.0,7.9,21.0,43.0,13.7,1025.3
2011-10-28,1499,1827,21.3,9.5,21.3,47.0,11.5,1023.0
2011-10-31,1360,1787,22.4,5.7,22.4,34.0,11.5,1025.0
2011-11-01,1292,1745,23.7,11.3,23.7,46.0,15.8,1024.3
2011-11-02,1254,1728,21.8,13.9,21.8,61.0,10.4,1024.2
2011-11-03,1327,1693,25.3,15.6,25.3,55.0,6.8,1024.5
2011-11-04,1308,1655,24.4,15.0,24.4,56.0,13.0,1024.2
2011-11-07,1221,1727,21.2,12.5,21.2,58.0,1.8,1018.6
2011-11-08,1202,1735,16.1,10.4,16.1,69.0,3.2,1019.8
2011-11-09,1171,1675,18.0,10.1,18.0,60.0,3.6,1019.8
2011-11-10,1276,1726,17.0,5.6,17.0,47.0,2.5,1018.3
2011-11-11,1265,1767,16.7,10.0,16.6,65.0,10.1,1014.4
2011-11-14,1221,1714,15.9,-3.1,15.2,27.0,14.4,1021.6
2011-11-15,1171,1681,15.4,-10.3,14.4,16.0,16.6,1028.7
2011-11-16,1138,1600,17.0,-4.3,17.0,23.0,9.4,1028.9
2011-11-17,1080,1513,15.1,5.5,14.6,53.0,10.8,1027.6
2011-11-18,1087,1619,18.7,17.0,18.7,90.0,7.2,1013.5
2011-11-21,1054,1677,10.0,-7.2,7.9,29.0,15.1,1030.1
2011-11-22,1052,1630,12.1,-3.3,11.2,34.0,9.7,1027.0
2011-11-23,1058,1643,14.2,1.4,12.9,42.0,17.6,1015.4
2011-11-24,1077,1661,9.6,-11.1,7.5,22.0,14.8,1026.2
2011-11-25,1065,1671,11.0,-2.7,9.1,38.0,15.1,1029.0
2011-11-28,1021,1609,18.9,12.8,18.9,68.0,8.3,1020.6
2011-11-29,1004,1608,18.4,13.0,18.4,71.0,13.7,1021.2
2011-11-30,996,1619,12.2,8.8,11.4,80.0,9.4,1019.4
2011-12-02,1007,1618,12.6,4.7,12.6,59.0,4.0,1017.6
2011-12-05,1046,1595,11.9,-7.0,10.6,26.0,11.9,1029.5
2011-12-06,1064,1592,8.8,2.7,7.8,66.0,7.2,1026.9
2011-12-07,1125,1585,11.9,-2.3,10.8,37.0,10.4,1024.1
2011-12-08,1111,1581,12.3,-3.9,11.2,32.0,11.5,1017.8
2011-12-09,1101,1568,6.8,-9.1,4.5,31.0,11.9,1024.0
2011-12-12,1133,1550,11.2,-0.6,10.0,44.0,10.4,1025.1
2011-12-13,1114,1533,12.7,-4.0,11.6,31.0,12.2,1025.5
2011-12-14,1115,1523,13.5,-4.6,12.6,28.0,11.5,1021.7
2011-12-15,1177,1524,6.2,-15.1,3.4,20.0,14.0,1023.4
2011-12-16,1182,1521,1.8,-18.2,-2.3,21.0,15.5,1026.6
2011-12-19,1188,1516,6.6,-11.5,3.2,26.0,19.1,1027.3
2011-12-20,1188,1516,6.7,-14.7,3.8,20.0,15.5,1027.0
2011-12-21,1188,1502,9.1,-4.4,8.4,38.0,6.1,1023.1
2011-12-22,1174,1486,5.2,-17.2,1.6,18.0,17.6,1021.2
2011-12-23,1177,1475,2.3,-26.3,-2.1,10.0,18.0,1023.1
2011-12-26,1179,1467,1.4,-22.4,-3.5,15.0,20.2,1031.4
2011-12-27,1179,1464,4.7,-20.6,1.7,14.0,13.0,1032.3
2011-12-28,1183,1459,6.6,-10.6,3.9,28.0,13.7,1028.0
2011-12-29,1051,1455,9.0,-5.6,7.2,35.0,11.2,1025.3
2011-12-30,1053,1454,6.9,-5.1,4.5,42.0,12.6,1027.9
2012-01-02,1069,1461,5.4,-10.0,2.5,32.0,13.3,1023.4
2012-01-03,1063,1463,2.9,-9.7,-0.7,39.0,14.0,1019.5
2012-01-04,1056,1458,1.3,-16.1,-3.6,26.0,20.2,1022.3
2012-01-05,1122,1457,3.2,-14.9,0.2,25.0,11.5,1027.0
2012-01-06,1136,1431,5.1,-9.5,1.6,34.0,16.9,1028.0
2012-01-09,1161,1368,6.7,-9.2,4.3,31.0,12.2,1028.5
2012-01-10,1159,1352,7.1,-10.6,4.3,27.0,15.5,1024.3
2012-01-11,1166,1339,3.5,-18.6,-0.2,18.0,15.8,1027.3
2012-01-12,928,1323,2.5,-15.1,-1.4,26.0,15.5,1026.9
2012-01-13,928,1326,6.4,-6.9,3.7,38.0,13.3,1023.1
2012-01-16,892,1307,4.3,1.8,1.7,84.0,10.4,1017.0
2012-01-17,884,1303,10.7,3.0,10.7,59.0,4.0,1019.7
2012-01-18,884,1281,8.7,5.6,8.3,81.0,5.0,1019.6
2012-01-19,956,1263,8.7,6.1,7.1,84.0,10.1,1017.6
2012-01-20,960,1240,9.7,2.0,9.7,59.0,4.3,1020.3
2012-01-25,965,1202,-0.2,-21.7,-5.7,18.0,21.6,1021.5
2012-01-26,996,1204,3.6,-14.6,1.1,25.0,9.7,1025.8
2012-01-27,1030,1217,8.5,-8.5,6.5,29.0,12.2,1023.5
2012-01-30,1075,1222,4.8,-28.2,1.4,7.0,15.5,1026.0
